EPS1_kurtosis,FS1_mean,FS1_skew,FS1_max,PS1_kurtosis,PS1_slope,PS2_std,PS2_skew,PS2_kurtosis,PS2_slope,SE_mean,SE_skew,SE_kurtosis,SE_slope
0.4597150293214436,0.415721277080578,-0.3381660186597121,0.7719383907111035,0.4369649213341109,-0.3279812666608939,-0.5047849505577497,-0.4180702973363021,0.4862247628015643,-0.5267684782260059,0.5685060962822022,-0.4066430126240683,0.4902108103238559,0.2359469535187855
0.4763046375573995,0.4224418598419767,-0.305800600689595,0.7719383907111035,0.4448332561530039,-0.3430916116787212,-0.5247221896615888,-0.4179197827756462,0.4889273462015853,-0.5521858100564918,0.5859594624211855,-0.4038558570532747,0.4863389879035049,0.1759405671123682
0.4775889765898439,0.4244044507732601,-0.2551168740345579,0.7719383907111035,0.4558538167394028,-0.3422732224002973,-0.5203241773764201,-0.418972929574233,0.4849080957149996,-0.5357186182384805,0.5972452655337624,-0.3978310383020926,0.4764139144200331,0.1394578044127289
0.4753157037779302,0.4057356273339949,-0.3250522298439822,0.7719383907111035,0.4476645169866859,-0.3406463028018818,-0.5298098379864334,-0.419494813517229,0.4902086789707577,-0.5557040467295987,0.5588761396533383,-0.4143804290437949,0.5047462687904353,0.3037125180068901
0.5090194121383985,0.425214665121536,-0.2638356271850401,0.7719383907111035,0.4603925959570958,-0.3533752382869494,-0.5380444913115333,-0.4261017423587572,0.4994729637097829,-0.5736469043553457,0.6007206826478878,-0.4028717597407954,0.4841798959380743,0.1386587685377978
0.4889051592813706,0.4231536218491274,-0.2891739389898882,0.7719383907111035,0.4514458483993624,-0.3473410039308973,-0.5311304120822246,-0.419344401291974,0.4910245378789198,-0.5606103401360742,0.5964322263052435,-0.4077892212769959,0.4930812865294918,0.1656434970972618
0.4960551439391258,0.4171448010948812,-0.3323425698566579,0.7719383907111035,0.4544094189805645,-0.3465538592151048,-0.5266680756086156,-0.4157954788279941,0.4808899890311884,-0.5404509336641141,0.5851799122226736,-0.4127780027034261,0.5015018613639776,0.2263275731179657
0.4977959527314659,0.4070058239317917,-0.3478608078406529,0.7719383907111035,0.454150633152862,-0.347004043929193,-0.5334761897252766,-0.420924148454535,0.4918355438822947,-0.5564591730768885,0.5669432748818444,-0.4169232968941017,0.5098440000656368,0.2831802777799339
0.483646402130284,0.4151612285171281,-0.3290400357815065,0.7719383907111035,0.447740749440512,-0.345778015110015,-0.5221894669524069,-0.4166477959202845,0.4835770142566752,-0.5474961343598401,0.5861938856312404,-0.4132526345204471,0.5004980085154327,0.201702208400828
0.4693933836230008,0.409851257987589,-0.3248496779427751,0.7719383907111035,0.4409888081517491,-0.3520441894571145,-0.5266394994971252,-0.4147195372817809,0.4836928130325484,-0.5538204480094202,0.5767853287007582,-0.4173842430770497,0.5091368583475692,0.2780033405760696
0.4637202186306123,0.4130469241421448,-0.3487390846052823,0.7719383907111035,0.4496724238611724,-0.3397217601940815,-0.5336458206075918,-0.4204478349093292,0.4929108582907964,-0.5534860871760499,0.583844072025703,-0.4176035152798007,0.5085886522378972,0.2210566538957488
0.4783438008427856,0.4158955861435549,-0.3325288187229112,0.7719383907111035,0.4456797408372078,-0.3498288479795111,-0.5334995781558198,-0.4159049516098669,0.4854034279533807,-0.5640066226088338,0.5924991257810112,-0.4156412507540659,0.5056645430859034,0.2115165354381154
0.46591047994852,0.4253437829459616,-0.2902783413973006,0.7719383907111035,0.4409270554742912,-0.3425773635950946,-0.5274809615531298,-0.4117479630549729,0.480200316408898,-0.5487668691181794,0.6020937328782016,-0.4064745441277089,0.4907280376096723,0.1613431592413116
0.470916082726354,0.4207778538796809,-0.3339692159000856,0.7719383907111035,0.4565400735961942,-0.3472110331913959,-0.5357243239749847,-0.4173354762537052,0.4856308818294449,-0.5572184782662313,0.5937158938712889,-0.4131859391264186,0.5007061878596203,0.2008301383068139
0.4798285974915017,0.42396867811582,-0.3005572322890595,0.7719383907111035,0.4552944104305982,-0.3443709221944,-0.5394339892347573,-0.4199642701155845,0.4911168859920282,-0.573471368432611,0.5971559614537415,-0.4031090860112303,0.4845084123429409,0.1661426586204527
0.4805765733178037,0.4044977101923058,-0.320820493836924,0.7719383907111035,0.445185563227078,-0.3559802708058826,-0.5303035755049795,-0.415365476973181,0.4850578213533025,-0.5634862568448529,0.5657395303032368,-0.4175783000689433,0.5103626283468903,0.2987195817425797
0.490545683851002,0.4080936416025838,-0.3430411314471682,0.7719383907111035,0.446015617026158,-0.3399199472332692,-0.5324419457640069,-0.4177399462855727,0.4858713874622461,-0.5537371278762785,0.5751071561970416,-0.4156409454557917,0.5074296603372441,0.2652327317766584
0.4884375921124666,0.4116104883453997,-0.3262116313936757,0.7719383907111035,0.4491883406760747,-0.3535417306936667,-0.5437151916653692,-0.4165863201718001,0.4904914347283036,-0.5780294491153595,0.5881511333850188,-0.4191982858730163,0.5094326452998729,0.2018988535075066
0.4998346756682337,0.4095720406922664,-0.3359934534967426,0.7719383907111035,0.46379882340175,-0.3544944353857702,-0.5379078906555047,-0.4178768439656296,0.485053407736593,-0.5586478754544779,0.5708335838677338,-0.4170278073091744,0.5103556667189904,0.2343732265086149
0.4802608953838185,0.4049302549041357,-0.3214586583076542,0.7719383907111035,0.4654558132355244,-0.34767919555229,-0.5498703671935912,-0.4188031563499922,0.4915889027618583,-0.5725908752996315,0.5640260082678443,-0.4182712171098309,0.5121721229030505,0.2961558353181663
0.4909181977154488,0.4229793127861531,-0.2832701065625866,0.7719383907111035,0.4685954201008268,-0.3571688669593403,-0.5375338550024717,-0.4175702796409474,0.4858538697185079,-0.5626841342540898,0.6043449398953823,-0.4018377130119577,0.4823083672877779,0.1562907765196048
0.4489918136688056,0.412117275806274,-0.3332830603315435,0.7719383907111035,0.4687875267777753,-0.3616442648531371,-0.5431228715771019,-0.4153325349047453,0.4830358736636254,-0.5698438003078508,0.5755387925838068,-0.4200599788082391,0.5131712693381659,0.2353596602635239
0.4985130281966814,0.4229389634660185,-0.3006127042981342,0.7719383907111035,0.4754866310828133,-0.3563539073559753,-0.555198752403757,-0.4196894305322963,0.4936498832493469,-0.586020963810353,0.5941624142713913,-0.4089072101359133,0.4954134125045898,0.1451289964480661
0.5093014573569051,0.4013117278745825,-0.3286665846177606,0.7719383907111035,0.4717477422185906,-0.3540179311590047,-0.5512727937726566,-0.4167562788840454,0.4871507150600962,-0.5779539429221411,0.5658623234132657,-0.4175859369344322,0.508945340882036,0.2936755026530201
0.4947271515622415,0.4054773916851428,-0.351118178952781,0.7719383907111035,0.4745875196482133,-0.3671326147878609,-0.558454892637402,-0.4203187635566565,0.4923758444219805,-0.5916334256816942,0.5716466230962527,-0.4184975258973964,0.5138725583836045,0.2475173100355865
0.4946046485844157,0.4147819449078757,-0.3218282670185667,0.7719383907111035,0.4825434186668764,-0.3644675246638338,-0.5605499231501576,-0.417087907637896,0.4887154219485352,-0.5912107716560234,0.5895967431803507,-0.4142396709162134,0.5029423281098214,0.1737761499065118
0.5091599445476541,0.4082453550462846,-0.3469771838888128,0.7719383907111035,0.478009704930023,-0.3579863552408132,-0.5598126688024659,-0.4189997200837965,0.4876465915033478,-0.5832586612326285,0.5815593759785159,-0.4173455952378976,0.507394140630051,0.182735768989719
0.5155010278751794,0.3933483860530798,-0.3193183396692535,0.7719383907111035,0.4823288906913812,-0.3575375933189301,-0.5616760916684675,-0.4184793126957352,0.4901079671528843,-0.5913313109835681,0.5546676848823776,-0.4162517101806877,0.5083119814964524,0.3041518556348676
0.4760871814986308,0.3955934222252943,-0.3271963217543224,0.7719383907111035,0.4673010710366978,-0.3556316375642249,-0.5571511295205492,-0.4148022270713006,0.4846524703695745,-0.5859192825383068,0.5594156851367944,-0.4188234054626648,0.5125617519744291,0.2831383821813914
0.4787468636005852,0.394942991184747,-0.3273428501821167,0.7719383907111035,0.4762807019471464,-0.3632392623552214,-0.563239836657092,-0.4193725438479957,0.4925995377489323,-0.602787510250454,0.5599031365735703,-0.4188963411903359,0.5115364941432129,0.2632470313808053
0.4896571886248335,0.3931902167181567,-0.3443294270994075,0.7719383907111035,0.4754171469363648,-0.3504406649175746,-0.5611369337145728,-0.4178346823763839,0.4855709215872125,-0.5822244231892422,0.5541988384622709,-0.4148913767799317,0.5073674110962726,0.2992681876208118
0.527495341711341,0.3939584677734951,-0.3232003064747596,0.7719383907111035,0.4637732811796263,-0.3585016143384624,-0.5572355574655716,-0.4144882745736021,0.4858144543019825,-0.5944511426543773,0.5538546456538579,-0.4160356756466942,0.5080435909647886,0.2822232841753559
0.5047810507450156,0.394042394359372,-0.3187449294546248,0.7719383907111035,0.4735545761019532,-0.3657032647042255,-0.5643454635180859,-0.4151265142394686,0.4887074303986015,-0.604857665132339,0.5546509403673724,-0.4198667708828304,0.5130851624519386,0.2581982343184367
0.4532714849005891,0.3975640830206037,-0.3365937132686648,0.7719383907111035,0.4736906376491767,-0.3626817118379012,-0.5638635631464436,-0.4186055613991659,0.4925292900779411,-0.604052326768115,0.5559849200626767,-0.4192365491257221,0.5140093406402311,0.2498842226344101
0.4923988483915592,0.4120220514107591,-0.3244539191376414,0.7719383907111035,0.4699640630737527,-0.3641133016976559,-0.5575432958671404,-0.4175478140634096,0.4881264390843408,-0.58488029726979,0.5891669672952503,-0.4150634563553371,0.5038676863641737,0.1281890207178813
0.4938368152003951,0.3957709592338806,-0.3192211922764693,0.7719383907111035,0.4730595356059955,-0.3731255298750989,-0.5567913281637323,-0.4129906113491405,0.4810894785232713,-0.589838875139231,0.5494210701811796,-0.4165114222027074,0.5096537827036739,0.2631896608314497
0.4970436763913003,0.4148255221736197,-0.301963091550008,0.7719383907111035,0.4625282900914232,-0.3697034974361934,-0.5578182671624018,-0.4115672289027095,0.4806991863722352,-0.5880980970325453,0.5837975594840258,-0.4137026850494706,0.5015311754119149,0.1019710570993372
0.5182756570203088,0.3942102475311266,-0.3267639828835438,0.7719383907111035,0.4765582275717952,-0.3764948209870641,-0.5701440429454284,-0.4178734195582991,0.4919231082827787,-0.610211723596022,0.5442432940416639,-0.4156608260099829,0.507206311954274,0.2774947431072579
0.5030471958099456,0.3984566099819518,-0.3191212487110024,0.7719383907111035,0.4841764311110149,-0.3757881979089886,-0.5681038012962448,-0.4189847079531529,0.4916273576763458,-0.6052460282921003,0.5471196296189866,-0.4228285353957093,0.5193904538532753,0.2315862256108802
0.4958265145855612,0.4127370413635209,-0.3096804272759769,0.7719383907111035,0.4763211477990914,-0.3872622220930725,-0.5678847214096086,-0.4124159425300746,0.4828453200709253,-0.6119598411597088,0.5753601844237665,-0.4152310264978186,0.5052584818963166,0.101658727299381
0.4911015879180969,0.4173594594779893,-0.2996453243954906,0.7719383907111035,0.4811613169134253,-0.3836951311448613,-0.5627945070411617,-0.416275711279801,0.4841948523137699,-0.5988900851063675,0.5780858193660553,-0.407741383889757,0.4926608725989623,0.0876438947107779
0.5025285769439195,0.4166945026821936,-0.3220267846656357,0.7719383907111035,0.4821151715459539,-0.3774127308513446,-0.5736068474151708,-0.4187671566450329,0.4901696544281698,-0.6041519913243594,0.5766160230490512,-0.4118335881896918,0.4995191151833801,0.1123449357117736
0.5233584385519456,0.4025270493969964,-0.3292309152886435,0.7719383907111035,0.4719403940349485,-0.386223354887932,-0.5639071687070204,-0.4135385636346171,0.4809495823803004,-0.5982204791339077,0.5476908036307836,-0.4239145575483499,0.5195871106326994,0.2084951456512321
0.5376271225396582,0.4014844229647539,-0.3495284132492148,0.7719383907111035,0.4708056573076628,-0.3831639087129715,-0.563001450947835,-0.415604165547584,0.4830091691607341,-0.5988952440600236,0.562995290344278,-0.4228831737622419,0.5199397696338186,0.1969598908521299
0.4783449697519138,0.3942505968512595,-0.3277950918270924,0.7719383907111035,0.4679209897273668,-0.3944505138144942,-0.5745179263675407,-0.4140815907405269,0.4859428445574442,-0.6189643632209212,0.5484294227926195,-0.416191831194841,0.5086739048431321,0.2569957174088784
0.4765192705070734,0.4156986814613037,-0.2955263627051852,0.7719383907111035,0.4715231631267061,-0.3930653300128894,-0.5752917751321077,-0.4142147845770874,0.4841044296583787,-0.618634317900705,0.5982648204473274,-0.4044346385767823,0.4888174913954449,0.0872253161631636
0.5184287776336329,0.3922363587902061,-0.3231587308651453,0.7719383907111035,0.4700634689057974,-0.3873854949360922,-0.5746536770296534,-0.4137404927466506,0.4857548580844366,-0.6166515507241098,0.5577561176497479,-0.4165408669998967,0.5104428646885516,0.2587751480335187
0.5034294580045028,0.4014779670735325,-0.3493498005320983,0.7719383907111035,0.4764633254140711,-0.395474587009699,-0.5697649085720577,-0.4130211549114974,0.4798973028129023,-0.6126854252546893,0.5755592581021455,-0.4203479825893851,0.5127112817818668,0.1601610239742866
0.4843791820551915,0.3967457988083009,-0.327202700040385,0.7719383907111035,0.466445739645736,-0.396060169876916,-0.5771361080466216,-0.4095737336232622,0.4791270938369674,-0.6237364621124468,0.5685116777872028,-0.4216593045255113,0.5172270343520748,0.1550380603793591
0.4973551198020816,0.4077611632046856,-0.3222512498839319,0.7719383907111035,0.4726756422862254,-0.3863741365710356,-0.5739896262800064,-0.4144711344630237,0.4821753578212712,-0.6045844866508557,0.5920005113342316,-0.4183927263403183,0.5094463982332851,0.1081468835063218
0.5264788353805194,0.4001593512915759,-0.3307024920258767,0.7719383907111035,0.4890903766622927,-0.3871283384606733,-0.5715440580590623,-0.415352632567838,0.4811931399950482,-0.6104775490623068,0.5773472002042194,-0.4219733411972956,0.5150930538489407,0.1501058916048276
