FS1_mean,FS1_std,FS1_skew,FS1_kurtosis,FS1_slope,PS1_skew,PS2_std,PS2_skew,PS2_kurtosis,PS2_slope,PS5_mean,PS6_mean,SE_mean,SE_std,SE_skew,SE_kurtosis,SE_max,TS4_mean,TS4_max
0.4460946313041042,-0.1740732380463109,-0.4722211113705434,-0.5114042218436408,0.4115687251897363,0.2953135852973979,-0.3234595374861661,-0.4297582435365468,0.4989850446234926,-0.2720985856862823,-0.1650623527476342,-0.1739958620033191,0.4796131871302457,-0.0831540514190456,-0.3481913316488413,0.3663204157630332,0.1436545430401569,0.0449721384189229,0.0645593304790933
0.4500633904324133,-0.1847983579339624,-0.455091638716238,-0.3396664467306217,0.3691999075481355,0.2947750181569991,-0.324188652964636,-0.427605696261416,0.4936388197574973,-0.2592958866639201,-0.243482801498554,-0.252882033756226,0.4990182195180083,-0.0539209763788796,-0.3537708933025465,0.3771397743512217,0.1866812897520875,0.1026636912135148,0.1241125870465961
0.442916718850407,-0.1699543863458347,-0.4502107260475495,-0.4271356594799932,0.3841575503489509,0.3187410531212033,-0.3318152445924545,-0.4291783286280907,0.4915051961114295,-0.287940994051052,-0.3162344520090835,-0.3234825655585001,0.4966330563807965,-0.0617607361115101,-0.3542350391474502,0.3833100717971082,0.2500609373982931,0.1607047776327927,0.1770214720135922
0.4521002241127411,-0.1491876559161756,-0.4047535439203223,-0.1498866998298063,0.346887118689251,0.3197766628422462,-0.338587594505818,-0.4280767512906843,0.4961093472806012,-0.3086499880972651,-0.373339849112231,-0.3797806923617796,0.5166892643520413,-0.0342610678440114,-0.3634176379334782,0.3968204282768603,0.2572023061471624,0.2102213557700095,0.225992951587696
0.4557058393598498,-0.0856073586728399,-0.342459597688442,0.0774456449024923,0.3292287410360487,0.3056099110327875,-0.3509431745928253,-0.4131262695173231,0.4857860722174728,-0.3201165928008775,-0.4302907767424766,-0.4342540128265383,0.5312942024387076,-0.0095285955913546,-0.3660007032790351,0.3998827405974339,0.2313148444325135,0.2545360511398321,0.2745952994062153
0.4370692953766923,-0.0945801074375807,-0.3591085858790501,-0.0760383291021306,0.3661398875898418,0.3185379301739977,-0.369158655537762,-0.4171205461424059,0.4884035156306049,-0.3430454602591494,-0.4732402326561536,-0.4789402320082598,0.5049253123110234,-0.042145449441011,-0.3521844703259505,0.3770885159378859,0.2816614941120359,0.2980879407757798,0.3076941134902196
0.4368465671295573,-0.2212177567821013,-0.4540157398259527,-0.3581093873705537,0.3588826417570662,0.3261430404273676,-0.3695977379725866,-0.431877706171303,0.4958202467173279,-0.2978292833790412,-0.4750490296861659,-0.4840172945904017,0.5111226433641048,-0.0393552424942888,-0.3594108742248598,0.389087140822032,0.2505965400544582,0.3343037364535992,0.3399316201445289
0.4271191530318271,-0.1659857125101858,-0.4238877607985065,-0.3773459350857043,0.3951466003154364,0.34342339664367,-0.3721891331519824,-0.4350174868931795,0.4977059337886241,-0.353955487776933,-0.5233800400451272,-0.5332973787982083,0.5001159155015921,-0.0403047164872891,-0.3430173047930483,0.3625965644014147,0.3428987311335784,0.3696477541498473,0.3898874510668554
0.446969404564593,-0.1134137243172565,-0.3629387386151941,-0.0481374121237637,0.2851624478286766,0.3232693475335282,-0.3824224347505747,-0.4157786694667023,0.4812079722740041,-0.3454041703759775,-0.5670896940389071,-0.5758578927238901,0.5367622168382896,0.0013374323744424,-0.3651153424529573,0.3994884866261773,0.2914808761417282,0.4081334623079851,0.4178184205726887
0.4359960034611476,-0.1947706922368798,-0.4198497253962697,-0.2245454574795257,0.324280080060526,0.3310632135699057,-0.3963315993831768,-0.42522994264226,0.4879186918212694,-0.3484816281186462,-0.6031363315410657,-0.6093990222619543,0.528122047096317,-0.0031585308505096,-0.3559172852341004,0.383621014116359,0.3180824747312623,0.4401918639321807,0.4485794002046632
0.4257940813586492,-0.1007353394866934,-0.3307634515233237,0.0128246719641387,0.3510440346062454,0.3458954845341422,-0.3921042097828176,-0.4265131856073635,0.4927772603622106,-0.3671300022716764,-0.5966332824395599,-0.5974686228426181,0.5194874588593476,-0.025841715091143,-0.3595007617705059,0.3934502776547078,0.2934447525476662,0.4642007117878566,0.4687586028432386
0.4314962472798844,-0.2159136051099148,-0.4270292257623067,-0.2382418240698499,0.336528267104692,0.3581909567182631,-0.398167673189077,-0.4382313466818943,0.4960442395054701,-0.3548788773192248,-0.5785999839191617,-0.5805982639769496,0.5469093929306047,0.0166452012247058,-0.3660551148398946,0.4064313147184476,0.3443270048833537,0.4851768414293446,0.4913986838523715
0.4244318883109503,-0.0877574514435808,-0.3034181627309876,0.0739975084542794,0.3257766679815664,0.3562271993421235,-0.4095117848550431,-0.4246493210948751,0.493426245698057,-0.3973664506634854,-0.5726335282113336,-0.5742263047426899,0.5352291634646055,-0.0048026383004308,-0.3655529564265091,0.4059249839995758,0.3511113051947779,0.5082152194564791,0.5110857108168357
0.420492180693137,-0.1462444233361555,-0.3918575592819166,-0.3025049858947563,0.3869661337174152,0.3751885588270699,-0.4028889858576622,-0.4470168775628068,0.5053206669406025,-0.3653902976594668,-0.587028405327047,-0.5910065759284159,0.5214577301247968,-0.0029243554312653,-0.3441154362014756,0.3674522614867251,0.3891390937824997,0.5327997697528151,0.5332336161518573
0.4224095803858708,-0.0838700089704598,-0.3288588919448956,-0.0020988264249556,0.3664061174172766,0.3807207523546166,-0.4273929074228225,-0.4505224745421149,0.5253437820226546,-0.4540533208372815,-0.6059179391279212,-0.6113906576374066,0.530892334078616,-0.0017189306304409,-0.3578492960960426,0.3889204103494684,0.282375630986921,0.5517342118101024,0.5542741262201277
0.4343933284654543,-0.1118071364328681,-0.3204235947070877,-0.0069383918146654,0.2787152448035629,0.3953538943323442,-0.4433261320037398,-0.4570131475055078,0.5268367028181684,-0.462902254033415,-0.6310530729088112,-0.6348237674904815,0.5651702167931062,0.0649803080996035,-0.3568918828508843,0.3853560210805813,0.3416489916025281,0.5658121925643906,0.5726076700807847
0.4224499297060037,-0.183915928447788,-0.3554637303895084,0.0972079780219786,0.2949693307725295,0.3912499670101133,-0.4461229891362249,-0.4496009829578235,0.5173813727163874,-0.4612257001911776,-0.6368155942001738,-0.6410583202634141,0.5501782943596863,0.021660522137207,-0.367284815626311,0.4077040960049243,0.3520039762883856,0.587298230081888,0.5826972714000715
0.4341560744630693,-0.0500504630069864,-0.2414538673274487,0.2803641286843633,0.2526872053792548,0.3874077458669204,-0.4434814748987685,-0.4479186693408005,0.5160563260137325,-0.4837626800355137,-0.6454421646510071,-0.6489020149289401,0.5741638818518251,0.081422737184938,-0.3558983642725434,0.3869163215448195,0.3005861212965355,0.5924610473265245,0.6038608253868705
0.4286459713056695,-0.1332544055579853,-0.3135129492404366,0.1175405834618604,0.2699256230426087,0.4074736833748043,-0.4708346228023158,-0.4504541458714864,0.5199497259182221,-0.5222839732432805,-0.6624268642214898,-0.6644544244028419,0.5661265146499935,0.0547199459984024,-0.3653219835494277,0.4025106990553179,0.3134405850444987,0.6211618700735819,0.6245322036995573
0.432030472278448,-0.1102529040283552,-0.3068620632187013,0.1386572775245116,0.2707882981224971,0.3736771232902774,-0.4860163943944747,-0.4327421209808958,0.5080086678411059,-0.5031895996496955,-0.6671491753545395,-0.6695266337766391,0.5696000712624533,0.0740085659152308,-0.3562804560777623,0.3846820930877316,0.3914600386258828,0.624648981999867,0.6250243793736686
0.4169478964126299,-0.1993911290908085,-0.353104534582671,0.127224935493017,0.3130381561699934,0.3713398702703365,-0.4841717702973592,-0.4328570970105923,0.5053011273116143,-0.4885984005589596,-0.6811072567697372,-0.682666695376492,0.5424088393979128,0.0191062370798024,-0.3595077032555229,0.3900002057459424,0.3614662898806354,0.6410770623601362,0.6359752881226514
0.4125288388716334,-0.1936634352914816,-0.3625155446088465,-0.0349971662612739,0.3494095271992329,0.3768373144651101,-0.4904272154648506,-0.4337364985941631,0.5052994146143444,-0.500203952284336,-0.6944185334257577,-0.6926867506601886,0.533234705677484,0.0105410014516084,-0.351128164444115,0.379803083507081,0.4635878629894505,0.6584468274269145,0.6619375549320385
0.4287024603538563,-0.1080092993537826,-0.2908067653599148,0.1513311477233446,0.2579572962762447,0.3638363448149689,-0.479821706248374,-0.4258873110839131,0.501474870083387,-0.5092393806574426,-0.7019079887118707,-0.7011877517312279,0.5673358407336018,0.0765303688479124,-0.3516200842526195,0.3750178519561827,0.4021720917491854,0.6597750552007229,0.6605840718282313
0.4202404009355062,-0.1591215508794824,-0.3161176203292201,0.2410861890824854,0.2886575117112222,0.3672164237583716,-0.4918386673932874,-0.4209230509735914,0.4947948866563047,-0.5148993604366691,-0.7134576191320446,-0.7128342384622592,0.5491326924227804,0.0279043843061367,-0.3628563857378067,0.3947410231441733,0.3480762234765097,0.6750764036414145,0.6831011089188366
0.4233715081778475,-0.0842081086684741,-0.2627113565882006,0.1990785427878659,0.2498646685639621,0.3693230265020504,-0.4991530503459525,-0.4248148654258509,0.4982628249681812,-0.5131131168847333,-0.7306343931032857,-0.7294540504470061,0.5638027480677946,0.0744658472744902,-0.3480764875612747,0.3687415828601877,0.3711071376916078,0.6941157057861069,0.6974972473866003
0.4130566079789756,-0.1943735950058534,-0.3317635833372534,0.1927546100491582,0.289756232599891,0.3751696705358098,-0.4970906335670323,-0.4219268536959393,0.4938993677314967,-0.517014354908065,-0.725099236991131,-0.7230111130406677,0.5481726735625612,0.0292696160455626,-0.3599748587177155,0.391187464703767,0.4335941142442056,0.693280937247149,0.6951594129345705
0.4100981958268048,-0.2245652617657887,-0.3530425735813334,0.1624368875658318,0.312553952185396,0.3803110999613368,-0.4956213163097442,-0.4285307433814148,0.4946767849081915,-0.5069443874611733,-0.7292372253989902,-0.7271427099716854,0.5265685282042966,-0.0185631622328148,-0.3654755149192698,0.4012204563919396,0.3475406208203445,0.7093306988606983,0.7153386155731459
0.4182100231463998,-0.1476264637800338,-0.3035634817227035,0.1928292687577377,0.2579479132292483,0.3786048251066107,-0.5066368737007277,-0.4234730690082157,0.4955557370169357,-0.5326583222775835,-0.7385817607032498,-0.7339587377697082,0.5480982534958774,0.0303712816541135,-0.3594217907667457,0.3887068790826996,0.3593238792559748,0.7201436243443853,0.7163229669213694
0.4234796443558052,-0.1105467165832374,-0.2848926029271205,0.193213291140984,0.2539931284933398,0.3768641071909214,-0.4892370791848828,-0.4244615484679498,0.4960222487688393,-0.5075709913083835,-0.7482679223136743,-0.7446248764146147,0.5544351221739906,0.0485587004924003,-0.3545797712408015,0.3799622446650368,0.3584312081623672,0.7303253332234904,0.7273969195888798
0.4216816786506662,-0.1585784907187531,-0.3174154354889725,0.1774488677564076,0.2748776593310841,0.3840319524502057,-0.4979913070112244,-0.4243891812293286,0.4906785925162955,-0.5158250544392073,-0.7405826321340204,-0.7361156855544877,0.5565877226028145,0.0439722438222485,-0.3610851166974775,0.392250619519187,0.4100275973729398,0.7210215705663924,0.7244438655442101
0.4096721070061989,-0.1771696119555804,-0.3164212823231784,0.2017524455348122,0.3398715065039088,0.379297228858171,-0.4934361220296629,-0.4243640436279792,0.4949809375016092,-0.520675860949669,-0.7389826870879598,-0.7357516949284537,0.5211842363797348,-0.0293368754759879,-0.3663911479693612,0.4016463576182649,0.3125479139508909,0.7123634170748906,0.7254282168924336
0.4079128766483864,-0.2040973590938878,-0.3289314795533642,0.2275662695102935,0.3239476844094408,0.3886113372255764,-0.5142857605752378,-0.4257857826051415,0.4961748049239262,-0.5272804694534207,-0.7557342361057201,-0.7503264862459256,0.5283583308080392,-0.0192932275029247,-0.3681348344837382,0.4074681540877688,0.3855684094080663,0.7429393849143869,0.7451152438568969
0.4055387226517445,-0.2835245382908187,-0.3688907572590822,0.2042043993759369,0.3243458905880841,0.3786473265999586,-0.5149030218510476,-0.4263416180272914,0.4954048129479536,-0.5176201807972337,-0.760766643259268,-0.7550441080848571,0.5255712993107351,-0.0496231689081476,-0.3852586494078969,0.4447032043887144,0.3666437822235667,0.748517530348355,0.7537283181538498
0.4097705593473223,-0.2493497479487765,-0.3342985207740321,0.3522982000080858,0.3212802343416656,0.3755408401895218,-0.5164043240041513,-0.4213545485314631,0.494878118727478,-0.543454610672833,-0.7582566589590258,-0.7516241128277414,0.5331881931358076,-0.0491992930304245,-0.3955797689018382,0.4644720408122518,0.3246882408239664,0.748573044512275,0.7465917708792317
0.4158826743611113,-0.235800917174369,-0.3344850775691692,0.318223931148276,0.2885187847341133,0.3729883855526556,-0.5194997063391319,-0.4212750084530827,0.4928013356639518,-0.5379357659601312,-0.7731085805825589,-0.7683786013441238,0.5538174356205172,-0.0060336032009578,-0.3918589491713533,0.4581011644823698,0.3764631642532591,0.7610740117951826,0.7667709735178072
0.4077837588239599,-0.2615872189610199,-0.3437607699235856,0.3112008972379806,0.3454684859624485,0.3747839363788695,-0.5146253854251526,-0.421864480822519,0.4903316647774663,-0.5240921479634827,-0.7736605052160603,-0.7679891313742672,0.533106331062456,-0.0543609221803914,-0.3985090965518966,0.472673414316988,0.3523610447258307,0.7636564484575735,0.7758762234888714
0.4298855024201642,-0.1424150556199073,-0.2744509753573328,0.3631556792444997,0.2744665655939112,0.3739577693750706,-0.5136309908103125,-0.4225951823801024,0.4932545605837062,-0.5375002910398562,-0.7746660031332709,-0.7692764448883391,0.566677223143451,0.0250369916543002,-0.3850312254082054,0.4495677332396139,0.3912815044071602,0.7679413194802022,0.7743996964665365
0.4280310476668385,-0.1247369490091964,-0.2441451323964726,0.4553023244569928,0.2670913776058553,0.376699742672302,-0.5179892600816407,-0.4229533513614663,0.4918252433672823,-0.5390686431996826,-0.7878583903635232,-0.7818423112756268,0.5791630498313005,0.0480629814181394,-0.3848830720104679,0.4505262094234423,0.3884249569076145,0.7627373806326626,0.7730462133627302
0.4200515661172819,-0.2446064132424057,-0.3328796626265809,0.3903738644534338,0.3032965023600815,0.3710231830350371,-0.5128038872768684,-0.416356458673314,0.4828073986935717,-0.520844360896077,-0.7909645574046693,-0.7831353879746159,0.5644092716112667,0.0006723192915527,-0.401321237351106,0.4775357851775776,0.3893176280012222,0.7703304846089417,0.7758762234888714
0.4105484942394931,-0.2558204267242934,-0.3245856445818517,0.4305444906815227,0.347933546451975,0.3681941164724787,-0.5219267255708352,-0.4210466488030352,0.4945115512102399,-0.5411874095489867,-0.7976990214468467,-0.7871034924494386,0.5540034857872254,-0.0286275837761116,-0.4078522690602542,0.4929908576610901,0.4189543083090245,0.7739245127027797,0.7763683991629836
0.4104597257351987,-0.2612455072357157,-0.3256163353648063,0.4270072634045345,0.346911763318711,0.3696169161708649,-0.5088589875320881,-0.4201791834857263,0.4898601594034526,-0.5232944393870901,-0.8027696120656044,-0.7924471781651534,0.5520239120134404,-0.0277129349872192,-0.4039614774748213,0.486813329414299,0.4551967547095309,0.7714962820512788,0.7696009836439492
0.4074528943988672,-0.2653949755943642,-0.3227529827146833,0.4580503486510494,0.3458782554141617,0.3708046263658875,-0.5284022152404863,-0.4208731568277186,0.4968718113135137,-0.5636881525430104,-0.8114086210694982,-0.8023437799615147,0.551104824189896,-0.038046433923494,-0.4116539543179657,0.4979255653437534,0.3505757025386127,0.7923346543230346,0.8023306659723699
0.4119171431784134,-0.2940226245275368,-0.3517029144709195,0.4315614542136905,0.3438958323764285,0.3729572213160927,-0.5195169731576174,-0.4208466149822309,0.4877926747651767,-0.5331239973501043,-0.8068908228902643,-0.8013479622737869,0.5581524045048379,-0.0241188899531409,-0.4109419664004307,0.4970464679098819,0.3875322858140043,0.7949705490692003,0.7970397774756703
0.4063747605649059,-0.2692977511813358,-0.324757413529774,0.4586613371425016,0.353599324155271,0.3730004001547706,-0.5186021712759734,-0.4180827206232229,0.4881041787859628,-0.545517739651775,-0.809381426189228,-0.8032216040213003,0.5492685090444787,-0.0444313096618976,-0.4138371180117268,0.5023133380289662,0.3391495125404224,0.7852699629440766,0.7869501761563826
0.415721277080578,-0.2704705826666855,-0.3381660186597121,0.4653770971409068,0.3238479754040017,0.3680705472455721,-0.5047849505577497,-0.4180702973363021,0.4862247628015643,-0.5267684782260059,-0.805806354624549,-0.8021599646953658,0.5685060962822022,0.000319293574304,-0.4066430126240683,0.4902108103238559,0.4532328783035929,0.7903834342652247,0.7942097673495283
0.4224418598419767,-0.2157180515381329,-0.305800600689595,0.4445754242439688,0.2923420614636695,0.3715562921362498,-0.5247221896615888,-0.4179197827756462,0.4889273462015853,-0.5521858100564918,-0.8108705813324389,-0.8074772610906918,0.5859594624211855,0.0357572432011208,-0.4038558570532747,0.4863389879035049,0.4193113767464696,0.8089580622970997,0.8172189801142458
0.4244044507732601,-0.1662064362760721,-0.2551168740345579,0.5427843398470318,0.280396166801055,0.3761181180882191,-0.5203241773764201,-0.418972929574233,0.4849080957149996,-0.5357186182384805,-0.8134204847099508,-0.8101392458690899,0.5972452655337624,0.0641143203210456,-0.3978310383020926,0.4764139144200331,0.3900317648761099,0.8199827640357429,0.8244785713073914
0.4057356273339949,-0.2772522480490482,-0.3250522298439822,0.4704141767846878,0.3620034011985817,0.3729852436447589,-0.5298098379864334,-0.419494813517229,0.4902086789707577,-0.5557040467295987,-0.8184612806550953,-0.8143487974591839,0.5588761396533383,-0.0277253863228866,-0.4143804290437949,0.5047462687904353,0.4021720917491854,0.8133704102887324,0.8182033314624685
0.425214665121536,-0.1762471316853305,-0.2638356271850401,0.5253844303724856,0.2850727678631453,0.3786158976158545,-0.5380444913115333,-0.4261017423587572,0.4994729637097829,-0.5736469043553457,-0.81525184469668,-0.812548257162399,0.6007206826478878,0.0647182472553097,-0.4028717597407954,0.4841798959380743,0.3580741397249246,0.7938911069929634,0.7975319531497816
0.4231536218491274,-0.2021389718943443,-0.2891739389898882,0.5040263557405802,0.2874637652657083,0.3740499586021766,-0.5311304120822246,-0.419344401291974,0.4910245378789198,-0.5606103401360742,-0.8155078474747943,-0.8127575517723675,0.5964322263052435,0.0503832667743103,-0.4077892212769959,0.4930812865294918,0.3748563562847637,0.8142421882703018,0.8182033314624685
0.4171448010948812,-0.2724294928369423,-0.3323425698566579,0.5077536405107861,0.3195334856667939,0.3751111970741776,-0.5266680756086156,-0.4157954788279941,0.4808899890311884,-0.5404509336641141,-0.820569181495924,-0.8177035777291412,0.5851799122226736,0.0235248674607288,-0.4127780027034261,0.5015018613639776,0.4466271122108888,0.8190822009321377,0.8258320544111987
0.4070058239317917,-0.3089733970351778,-0.3478608078406529,0.4833658407296575,0.3515894625687493,0.3756553849550276,-0.5334761897252766,-0.420924148454535,0.4918355438822947,-0.5564591730768885,-0.8224265756634777,-0.8189129365841402,0.5669432748818444,-0.0160958554691975,-0.4169232968941017,0.5098440000656368,0.4203825820587999,0.8040645915514882,0.807129378794958
0.4151612285171281,-0.2662007623503361,-0.3290400357815065,0.4732417710498417,0.3076899647303565,0.375123529613047,-0.5221894669524069,-0.4166477959202845,0.4835770142566752,-0.5474961343598401,-0.83192066287315,-0.8280560777846109,0.5861938856312404,0.025529388524114,-0.4132526345204471,0.5004980085154327,0.3777129037843119,0.8103829258377346,0.8186955071365807
0.409851257987589,-0.2808787964503306,-0.3248496779427751,0.5313875174694781,0.3471667851691823,0.3739187826532401,-0.5266394994971252,-0.4147195372817809,0.4836928130325484,-0.5538204480094202,-0.8423913211324451,-0.8396880048905956,0.5767853287007582,0.0023666710188616,-0.4173842430770497,0.5091368583475692,0.4164548292469214,0.812412276941061,0.8186955071365807
0.4130469241421448,-0.2967510218259818,-0.3487390846052823,0.4870369364610184,0.3230664693330743,0.3747218665704607,-0.5336458206075918,-0.4204478349093292,0.4929108582907964,-0.5534860871760499,-0.8352923785587105,-0.8323511671718204,0.583844072025703,0.0155907694571111,-0.4176035152798007,0.5085886522378972,0.3911029701884402,0.8047328175986843,0.8167268044401336
0.4158955861435549,-0.2715687320490442,-0.3325288187229112,0.5100701721711621,0.315983367038615,0.373859054629825,-0.5334995781558198,-0.4159049516098669,0.4854034279533807,-0.5640066226088338,-0.833020751647358,-0.8287895188960717,0.5924991257810112,0.0339183873124664,-0.4156412507540659,0.5056645430859034,0.412884144872488,0.7992677565727007,0.8167268044401336
0.4253437829459616,-0.1972814884757167,-0.2902783413973006,0.4964307367745101,0.2961203124874991,0.3718840520605254,-0.5274809615531298,-0.4117479630549729,0.480200316408898,-0.5487668691181794,-0.8327314829715231,-0.827327186555977,0.6020937328782016,0.0627283995574459,-0.4064745441277089,0.4907280376096723,0.3989584758121946,0.8415551569193395,0.8570852097172845
0.4207778538796809,-0.2608533468202731,-0.3339692159000856,0.4648083723759286,0.316726275033258,0.3793817550610405,-0.5357243239749847,-0.4173354762537052,0.4856308818294449,-0.5572184782662313,-0.8353045278430989,-0.8294474319526269,0.5937158938712889,0.0396013141612551,-0.4131859391264186,0.5007061878596203,0.420918184714965,0.8303783052499514,0.8278007571076449
0.42396867811582,-0.2164995285210666,-0.3005572322890595,0.4742293963595315,0.299639455755712,0.3773846133162887,-0.5394339892347573,-0.4199642701155845,0.4911168859920282,-0.573471368432611,-0.8429779580070427,-0.8373169092874998,0.5971559614537415,0.0580241576940298,-0.4031090860112303,0.4845084123429409,0.455732357365696,0.829722415683627,0.8373981827528204
0.4044977101923058,-0.2811515678576023,-0.320820493836924,0.5196225087356724,0.3590057841552563,0.3734530374901064,-0.5303035755049795,-0.415365476973181,0.4850578213533025,-0.5634862568448529,-0.8438315898694395,-0.8389409141306606,0.5657395303032368,-0.0188561394145666,-0.4175783000689433,0.5103626283468903,0.4053857076861762,0.8243827755465039,0.8278007571076449
0.4080936416025838,-0.3048308018383756,-0.3430411314471682,0.5142275871802425,0.3447033719615749,0.3735923699834826,-0.5324419457640069,-0.4177399462855727,0.4858713874622461,-0.5537371278762785,-0.8475333611141361,-0.8418707353447187,0.5751071561970416,0.000958434768661,-0.4156409454557917,0.5074296603372441,0.4735857792378654,0.8532994867088091,0.8522864968946963
0.4116104883453997,-0.2819185940757216,-0.3262116313936757,0.5651855194269464,0.3143819990678083,0.3752084335962709,-0.5437151916653692,-0.4165863201718001,0.4904914347283036,-0.5780294491153595,-0.8558200408708582,-0.8491329549851544,0.5881511333850188,0.0224978833669504,-0.4191982858730163,0.5094326452998729,0.3477191550390645,0.8658847532776708,0.8681591623847948
0.4095720406922664,-0.3008125188248924,-0.3359934534967426,0.5447594194691247,0.3385524858836091,0.3815899838310242,-0.5379078906555047,-0.4178768439656296,0.485053407736593,-0.5586478754544779,-0.8579533973551611,-0.8508573605759951,0.5708335838677338,-0.0089351147183118,-0.4170278073091744,0.5103556667189904,0.469836560644712,0.8817967575214922,0.8850161792231169
0.4049302549041357,-0.2683746889224215,-0.3214586583076542,0.4922280927147154,0.3663506912257255,0.3831596143598355,-0.5498703671935912,-0.4188031563499922,0.4915889027618583,-0.5725908752996315,-0.8557989242575199,-0.8473060253679807,0.5640260082678443,-0.0231402194343623,-0.4182712171098309,0.5121721229030505,0.414848021278426,0.8823868525231693,0.8787409393781948
0.4229793127861531,-0.2051049611597059,-0.2832701065625866,0.519483677475672,0.291772667164259,0.3842195991587238,-0.5375338550024717,-0.4175702796409474,0.4858538697185079,-0.5626841342540898,-0.8707283698861791,-0.8646432022115402,0.6043449398953823,0.0730155993818951,-0.4018377130119577,0.4823083672877779,0.4389501408058569,0.8550286501109363,0.8681591623847948
0.412117275806274,-0.2953620500440256,-0.3332830603315435,0.5820198220221544,0.3359219220109141,0.3829307645154815,-0.5431228715771019,-0.4153325349047453,0.4830358736636254,-0.5698438003078508,-0.8773390269350991,-0.8721562720584185,0.5755387925838068,-0.0029327613291122,-0.4200599788082391,0.5131712693381659,0.3996726126870823,0.8883597653450186,0.8946136048682933
0.4229389634660185,-0.2184750903817544,-0.3006127042981342,0.5111727848652351,0.2968974742561182,0.386947023962067,-0.555198752403757,-0.4196894305322963,0.4936498832493469,-0.586020963810353,-0.8782846462364144,-0.8730122566806453,0.5941624142713913,0.044785478762403,-0.4089072101359133,0.4954134125045898,0.4214537873711301,0.8962941786254044,0.8994123176908816
