CE_mean,EPS1_mean,FS1_skew,FS1_kurtosis,FS2_mean,FS2_max,PS1_std,PS3_std,PS3_skew,PS3_kurtosis,PS5_mean,PS5_max,PS6_mean,PS6_max,SE_mean,SE_skew,SE_kurtosis,SE_max,TS1_mean,TS1_max,TS2_mean,TS2_slope,TS2_max,TS3_mean,TS3_max,TS4_mean,TS4_max
-1.139496797698372,-0.2264198971536536,-0.4722211113705434,-0.5114042218436408,0.701249763428607,0.7347423316099971,-0.4084232113125879,0.330382929385546,-0.2423437103452257,-0.4574502502000131,-0.1650623527476342,-0.1214889644372462,-0.1739958620033191,-0.0999717969218413,0.4796131871302457,-0.3481913316488413,0.3663204157630332,0.1436545430401569,-0.1650100244145587,-0.1345845880077024,-0.2406779784463011,3.191374927013197,-0.2080172967195767,-0.3083190742663553,-0.2875011342635325,0.0449721384189229,0.0645593304790933
-1.1432282790389277,-0.3147659491905595,-0.455091638716238,-0.3396664467306217,0.6278619771317471,0.6194613560400798,-0.4015455129525737,0.2349816158145428,-0.2419188812677835,-0.4338628805136044,-0.243482801498554,-0.2277226997228505,-0.252882033756226,-0.2296830098829361,0.4990182195180083,-0.3537708933025465,0.3771397743512217,0.1866812897520875,-0.0983798277425555,-0.071241576451628,-0.1692810627211352,3.094915721065424,-0.1377192058374189,-0.2336364952852005,-0.2239505686741079,0.1026636912135148,0.1241125870465961
-1.1714455364320218,-0.3830993407949892,-0.4502107260475495,-0.4271356594799932,0.5892997141395343,0.6036384770402881,-0.402366681507312,0.0909261484739316,-0.2513633837696246,-0.4663983053721956,-0.3162344520090835,-0.2956426288398757,-0.3234825655585001,-0.3027597495793295,0.4966330563807965,-0.3542350391474502,0.3833100717971082,0.2500609373982931,-0.0331617915798038,-0.0070257281221443,-0.1032935164987738,2.7880591661560423,-0.0758729846605589,-0.1706068504615111,-0.1567723809474434,0.1607047776327927,0.1770214720135922
-1.1769873118849197,-0.4091311520299315,-0.4047535439203223,-0.1498866998298063,0.5383063906176903,0.6420654688969257,-0.3965450611401145,0.1149730999594002,-0.1535197468622823,-0.3089112305793068,-0.373339849112231,-0.3653040946009294,-0.3797806923617796,-0.3630480598288517,0.5166892643520413,-0.3634176379334782,0.3968204282768603,0.2572023061471624,0.0255523797855487,0.0524518634373981,-0.0408017753176026,2.639968391672629,-0.0167098967234765,-0.106568283905241,-0.0985960703761519,0.2102213557700095,0.225992951587696
-1.1682872428851907,-0.4570156866771018,-0.342459597688442,0.0774456449024923,0.4619425713223928,0.4883575014703707,-0.3703543891129231,0.1999727063056189,0.0075808034330328,0.0690582756181123,-0.4302907767424766,-0.4123255839896382,-0.4342540128265383,-0.4215094515859652,0.5312942024387076,-0.3660007032790351,0.3998827405974339,0.2313148444325135,0.0794251559633593,0.0963430840431813,0.0193526674575643,2.797182787152045,0.040440841283774,-0.0461537821090181,-0.0397479779275934,0.2545360511398321,0.2745952994062153
-1.1757588465883184,-0.4876438171932332,-0.3591085858790501,-0.0760383291021306,0.4140069176144004,0.4069826951857244,-0.3586884297976114,0.1340880006652374,0.001971581594739,0.0887508992696694,-0.4732402326561536,-0.4645716833104261,-0.4789402320082598,-0.4653554954037986,0.5049253123110234,-0.3521844703259505,0.3770885159378859,0.2816614941120359,0.129870783372047,0.1503342730270003,0.0742780530466836,2.324933821829911,0.0928960961214144,0.0062430356748487,0.0032460622174719,0.2980879407757798,0.3076941134902196
-1.1732399886706677,-0.5058674397052924,-0.4540157398259527,-0.3581093873705537,0.3337059773573281,0.3459515904722366,-0.3722970698075757,0.0580234402670147,-0.0438590777675729,-0.137104336722095,-0.4750490296861659,-0.4645716833104261,-0.4840172945904017,-0.4708362508810282,0.5111226433641048,-0.3594108742248598,0.389087140822032,0.2505965400544582,0.1770936811104364,0.1975921497587963,0.1261584143865156,2.472743869513413,0.1421315910713231,0.0537607884947241,0.0577947506515234,0.3343037364535992,0.3399316201445289
-1.1647170606222663,-0.5407884484418999,-0.4238877607985065,-0.3773459350857043,0.2897779491335252,0.2939621309014904,-0.3796250739578184,0.0069451490620044,-0.1130138082926087,-0.2823282772596931,-0.5233800400451272,-0.5150762459871887,-0.5332973787982083,-0.5292976426381416,0.5001159155015921,-0.3430173047930483,0.3625965644014147,0.3428987311335784,0.2162190794442417,0.233129075533365,0.1740764125655439,2.3336068024367007,0.1892205794294096,0.1049920891551436,0.1045507693092818,0.3696477541498473,0.3898874510668554
-1.1875437604477417,-0.5853355829704662,-0.3629387386151941,-0.0481374121237637,0.2475680047978323,0.2397122600450609,-0.3426478711451143,0.0025789026288357,-0.0559915070985386,-0.1131468173033861,-0.5670896940389071,-0.530750075783426,-0.5758578927238901,-0.5402591535926008,0.5367622168382896,-0.3651153424529573,0.3994884866261773,0.2914808761417282,0.2559660787112183,0.2735289490455065,0.2204888028996234,2.4059013409528416,0.2353704711535743,0.1447024432018274,0.1406926343062271,0.4081334623079851,0.4178184205726887
-1.1781783327527848,-0.6391616019581281,-0.4198497253962697,-0.2245454574795257,0.2039034408419701,0.2035456794741065,-0.3410980830158768,0.0590955144430608,-0.053904538622386,-0.0830624956932896,-0.6031363315410657,-0.6038946148325304,-0.6093990222619543,-0.6096820563041734,0.528122047096317,-0.3559172852341004,0.383621014116359,0.3180824747312623,0.2911720537113753,0.3052004548235442,0.2633828491529177,1.874995249550765,0.2768248797081288,0.1911441619787496,0.1948382536139195,0.4401918639321807,0.4485794002046632
-1.17214689938565,-0.6879925837232251,-0.3307634515233237,0.0128246719641387,0.1033268842464185,0.1470353973319896,-0.3563322060721771,0.0776216780239516,-0.0339265596919218,-0.019441726899676,-0.5966332824395599,-0.525525465851347,-0.5974686228426181,-0.5183361316836824,0.5194874588593476,-0.3595007617705059,0.3934502776547078,0.2934447525476662,0.3256062423179981,0.3480941476882874,0.3000561204779857,1.999822637381075,0.3103640452053414,0.2261723138385327,0.2295021984808779,0.4642007117878566,0.4687586028432386
-1.154134688993396,-0.7278982440508631,-0.4270292257623067,-0.2382418240698499,0.0165914786286386,0.0091503089052262,-0.3688228411535994,0.0908104615720217,0.0025332367749955,0.0230075158432698,-0.5785999839191617,-0.5568731254438216,-0.5805982639769496,-0.56583601248634,0.5469093929306047,-0.3660551148398946,0.4064313147184476,0.3443270048833537,0.3562378185045914,0.3695409941206585,0.3345791674256889,1.7962439946374813,0.3428299574066439,0.2636053234866168,0.2609415903369572,0.4851768414293446,0.4913986838523715
-1.1530084757906502,-0.7685999856136635,-0.3034181627309876,0.0739975084542794,-0.0385059502501521,-0.0405787393798364,-0.3490376992646271,0.0761203798961115,-0.0269002290552327,-0.1147716579566633,-0.5726335282113336,-0.5603561987318723,-0.5742263047426899,-0.5603552570091104,0.5352291634646055,-0.3655529564265091,0.4059249839995758,0.3511113051947779,0.3848502346129671,0.4012124998986953,0.3646056759741838,1.5917419084732802,0.3722102663822014,0.2944881716424653,0.2950681097021024,0.5082152194564791,0.5110857108168357
-1.1552666628774857,-0.783779714985475,-0.3918575592819166,-0.3025049858947563,-0.0725596345726599,-0.0857869650935284,-0.3733519612523406,0.0941363472895786,0.0042183346460295,-0.0265035879498083,-0.587028405327047,-0.5725469552400588,-0.5910065759284159,-0.578624441933208,0.5214577301247968,-0.3441154362014756,0.3674522614867251,0.3891390937824997,0.4113517106395694,0.4216618185900265,0.3908771805261476,1.4162876585491626,0.3956876822302508,0.323986269127652,0.3281197780636217,0.5327997697528151,0.5332336161518573
-1.1525663434975004,-0.7908762621731278,-0.3288588919448956,-0.0020988264249556,-0.0953288845457401,-0.094828610236266,-0.3590112000715467,0.2651859809525117,0.0921527689653784,0.0904426252959039,-0.6059179391279212,-0.5847377117482424,-0.6113906576374066,-0.5859321159028463,0.530892334078616,-0.3578492960960426,0.3889204103494684,0.282375630986921,0.43741097392177,0.4528345604975432,0.4187016249062065,1.5688922244726615,0.4229214846139869,0.3499721557034103,0.3506916491397809,0.5517342118101024,0.5542741262201277
-1.1242021887301354,-0.8250291857248202,-0.3204235947070877,-0.0069383918146654,-0.1198496152859798,-0.1355160133785912,-0.3506692117582844,-0.0342222241842655,0.1696263404438034,-0.0609981647332073,-0.6310530729088112,-0.5812546384601887,-0.6348237674904815,-0.5932397898724846,0.5651702167931062,-0.3568918828508843,0.3853560210805813,0.3416489916025281,0.4612529157544399,0.4727851153183544,0.4473329669037691,1.3375068534463628,0.4497528170117574,0.3839130881351771,0.3763537168513671,0.5658121925643906,0.5726076700807847
-1.1259995213094534,-0.8534790429122882,-0.3554637303895084,0.0972079780219786,-0.1674809863183147,-0.162640948806808,-0.3350130566522893,0.1088887882851087,0.2008739938682548,-0.0267623220893704,-0.6368155942001738,-0.6195684446287677,-0.6410583202634141,-0.6115089747965822,0.5501782943596863,-0.367284815626311,0.4077040960049243,0.3520039762883856,0.4873747563117903,0.4947307256212456,0.473942557049658,1.6411350501572193,0.4806088492691926,0.4106036539698324,0.3969102422957263,0.587298230081888,0.5826972714000715
-1.0933465392815032,-0.851488614049778,-0.2414538673274487,0.2803641286843633,-0.2122921764543807,-0.2101095858061833,-0.3285230418462279,-0.4891507616731486,0.1534424821996652,0.1290439899467446,-0.6454421646510071,-0.621309981272793,-0.6489020149289401,-0.629778159720683,0.5741638818518251,-0.3558983642725434,0.3869163215448195,0.3005861212965355,0.5094624485310517,0.512686224959976,0.4995040818543798,1.32210381718991,0.5015372885394541,0.4360123746763957,0.4315741871626856,0.5924610473265245,0.6038608253868705
-1.1268636235110483,-0.9097068520813704,-0.3135129492404366,0.1175405834618604,-0.247700289759969,-0.2214116422346083,-0.3045824038129142,-0.356750111233493,0.1746630938504788,0.2026425809369061,-0.6624268642214898,-0.6578822507973467,-0.6644544244028419,-0.6553550186144189,0.5661265146499935,-0.3653219835494277,0.4025106990553179,0.3134405850444987,0.5305384748020292,0.5424873662235616,0.5192460266356629,1.187672617784841,0.5209900045278368,0.4567948201213696,0.4577736803760848,0.6211618700735819,0.6245322036995573
-1.1118844118463944,-0.9437175376358512,-0.3068620632187013,0.1386572775245116,-0.2641612403598005,-0.2666198679483003,-0.2733848650470314,-0.6584721782584239,0.1616776775992988,0.2903343857499412,-0.6671491753545395,-0.6578822507973467,-0.6695266337766391,-0.664489611076466,0.5696000712624533,-0.3562804560777623,0.3846820930877316,0.3914600386258828,0.5506612405815374,0.560941629432811,0.5434867637201126,1.4249237014191225,0.5487604335595291,0.4698414532575456,0.4666412011560039,0.624648981999867,0.6250243793736686
-1.0992440368073904,-0.9487563751305784,-0.353104534582671,0.127224935493017,-0.2840101187994991,-0.3073072710906254,-0.2729220131838285,-0.6191532172443607,0.2589652673838536,0.5121057196225538,-0.6811072567697372,-0.6700730073055303,-0.682666695376492,-0.6717972850461077,0.5424088393979128,-0.3595077032555229,0.3900002057459424,0.3614662898806354,0.563658540630475,0.5687971603935056,0.5572445934889172,0.9356907647043432,0.5576147732507936,0.4950287033398841,0.4871977266003631,0.6410770623601362,0.6359752881226514
-1.1073680376727224,-0.964925448794074,-0.3625155446088465,-0.0349971662612739,-0.3205722798139588,-0.2756615130910378,-0.2660253913193101,-0.6924353913591754,0.2206827541301942,0.4506077793774818,-0.6944185334257577,-0.6840053004577422,-0.6926867506601886,-0.6937203069550227,0.533234705677484,-0.351128164444115,0.379803083507081,0.4635878629894505,0.5769270088717354,0.5887477152143168,0.572823577657,1.1763770578634003,0.5734452593654772,0.5145046958096291,0.5150094963192023,0.6584468274269145,0.6619375549320385
-1.0849791496293888,-0.963740132150684,-0.2908067653599148,0.1513311477233446,-0.3427069890853776,-0.305046859804938,-0.2714704891641992,-0.7646323802766807,0.1611237685834063,0.3753646426151008,-0.7019079887118707,-0.6805222271696885,-0.7011877517312279,-0.691893388462614,0.5673358407336018,-0.3516200842526195,0.3750178519561827,0.4021720917491854,0.5938040999800602,0.5999699023010223,0.5891621274594353,1.1266219263585917,0.5906173121000501,0.5258108830301762,0.5323414687526825,0.6597750552007229,0.6605840718282313
-1.088229614077723,-0.9770504478449136,-0.3161176203292201,0.2410861890824854,-0.3590083768187088,-0.3525154968043174,-0.2599350118526862,-0.7290193562251808,0.195117504080989,0.4027436278401192,-0.7134576191320446,-0.692712983677872,-0.7128342384622592,-0.6937203069550227,0.5491326924227804,-0.3628563857378067,0.3947410231441733,0.3480762234765097,0.6082761378134012,0.6130624539021798,0.6087372833477153,1.26801219538167,0.6127531613282103,0.546025110914005,0.5401341385289755,0.6750764036414145,0.6831011089188366
-1.094405064478457,-1.000255561103604,-0.2627113565882006,0.1990785427878659,-0.3911844143865944,-0.37285919837548,-0.2573993914037535,-0.7296342703900666,0.2350695409673711,0.4745963563649967,-0.7306343931032857,-0.7153529600502138,-0.7294540504470061,-0.7156433288639411,0.5638027480677946,-0.3480764875612747,0.3687415828601877,0.3711071376916078,0.6212066887688428,0.6286488248559382,0.6250375167828397,1.2318575385763066,0.6289861174288616,0.5646800961202064,0.5690207592514408,0.6941157057861069,0.6974972473866003
-1.070786270968186,-1.008177991773458,-0.3317635833372534,0.1927546100491582,-0.4096603100215299,-0.4045049563750635,-0.2562258298281827,-0.7566900248290972,0.2676770753048225,0.4659594559163343,-0.725099236991131,-0.7170944966942422,-0.7230111130406677,-0.7192971658487619,0.5481726735625612,-0.3599748587177155,0.391187464703767,0.4335941142442056,0.6353992147731721,0.6403697758131638,0.6388223933991574,1.213403445257943,0.6399869637119474,0.5760019428798407,0.5700956102550678,0.693280937247149,0.6951594129345705
-1.081658116834591,-1.0026392893171274,-0.3530425735813334,0.1624368875658318,-0.4176236102891692,-0.4338903030889637,-0.2577556332897417,-0.7628943121033733,0.3072044223172306,0.608279457394801,-0.7292372253989902,-0.7118698867621631,-0.7271427099716854,-0.7229510028335795,0.5265685282042966,-0.3654755149192698,0.4012204563919396,0.3475406208203445,0.6471929452300328,0.6505944351588294,0.6554516968123686,1.290884042024401,0.6593055230383417,0.5902140931394652,0.592667481331227,0.7093306988606983,0.7153386155731459
-1.0870817983199377,-0.985167044669682,-0.3035634817227035,0.1928292687577377,-0.4393835323625236,-0.429369480517597,-0.2509189780481116,-0.832221614498293,0.2984790520604862,0.5858279919248457,-0.7385817607032498,-0.7170944966942422,-0.7339587377697082,-0.7083356548943027,0.5480982534958774,-0.3594217907667457,0.3887068790826996,0.3593238792559748,0.656767268328191,0.6666795699831086,0.6670367631642126,0.9925748794166122,0.6630619095740293,0.6015694960542842,0.6026098531147731,0.7201436243443853,0.7163229669213694
-1.0759723243480936,-0.9655056895128358,-0.2848926029271205,0.193213291140984,-0.4612065374296173,-0.4745777062312889,-0.2602651757956291,-0.7977176918040293,0.2860790633207477,0.488497122899043,-0.7482679223136743,-0.725802179914372,-0.7446248764146147,-0.7229510028335795,0.5544351221739906,-0.3545797712408015,0.3799622446650368,0.3584312081623672,0.6626787349208239,0.6685499344975597,0.6742740487781756,0.7272363406997181,0.6688306460395507,0.6217434565518898,0.6267940006963723,0.7303253332234904,0.7273969195888798
-1.0447868758925196,-1.0096730711663282,-0.3174154354889725,0.1774488677564076,-0.4658190175007627,-0.4745777062312889,-0.2440452607908318,-0.7948288589782212,0.2539583065299098,0.5395266522955655,-0.7405826321340204,-0.7362513997785302,-0.7361156855544877,-0.7302586768032211,0.5565877226028145,-0.3610851166974775,0.392250619519187,0.4100275973729398,0.6745642453812403,0.6817671770663462,0.6875517970036066,0.9414235014597372,0.6856002287881571,0.6271348121517172,0.6267940006963723,0.7210215705663924,0.7244438655442101
-1.0061327040744896,-0.9640638929252756,-0.3164212823231784,0.2017524455348122,-0.4637780971152966,-0.4587548272314971,-0.2567331503350029,-0.6241639892778449,0.3515453718370945,0.7047945589452436,-0.7389826870879598,-0.7188360333382675,-0.7357516949284537,-0.7266048398184003,0.5211842363797348,-0.3663911479693612,0.4016463576182649,0.3125479139508909,0.685922020821212,0.6934881280235726,0.7008994162517797,0.9896050853757384,0.6960644484232869,0.6384946892205593,0.6262565751945592,0.7123634170748906,0.7254282168924336
-1.060765565770352,-1.0007147866374435,-0.3289314795533642,0.2275662695102935,-0.4846214603973663,-0.4949214078024515,-0.2396938756642711,-0.56575513284565,0.3893978508095636,0.7898992485480962,-0.7557342361057201,-0.750183692930739,-0.7503264862459256,-0.7412201877576803,0.5283583308080392,-0.3681348344837382,0.4074681540877688,0.3855684094080663,0.6952189179995332,0.7032140234987182,0.7080420378994444,0.6067749933623554,0.70277228152273,0.6483601988451371,0.6535309194115846,0.7429393849143869,0.7451152438568969
-1.0645229701769556,-1.000255109554414,-0.3688907572590822,0.2042043993759369,-0.5013718506155044,-0.5288275770877184,-0.2340555071280491,-0.8002580157384163,0.2927720338673666,0.6084834142838147,-0.760766643259268,-0.7362513997785302,-0.7550441080848571,-0.7503547802197273,0.5255712993107351,-0.3852586494078969,0.4447032043887144,0.3666437822235667,0.7064911711634636,0.7149349744559447,0.7189058549842466,0.7495762839321902,0.7186027676374136,0.6546888897131496,0.6551431959170245,0.748517530348355,0.7537283181538498
-1.0394568054790123,-1.01497877423676,-0.3342985207740321,0.3522982000080858,-0.5099474269987788,-0.5130046980879267,-0.2177492584564024,-0.57047576194356,0.4817867718730458,0.937999443246702,-0.7582566589590258,-0.750183692930739,-0.7516241128277414,-0.7448740247424978,0.5331881931358076,-0.3955797689018382,0.4644720408122518,0.3246882408239664,0.7122920845699956,0.7153090473588349,0.7259470509537351,0.9791960311381498,0.7253106007368567,0.6685542930358548,0.6687131898378107,0.748573044512275,0.7465917708792317
-1.0519963685944962,-1.0383211584514964,-0.3344850775691692,0.318223931148276,-0.5266681311022112,-0.5378692222304601,-0.2191229720771029,-0.7228405730408933,0.2819750566500271,0.6119169020468744,-0.7731085805825589,-0.7571498395068466,-0.7683786013441238,-0.7540086172045481,0.5538174356205172,-0.3918589491713533,0.4581011644823698,0.3764631642532591,0.7219727890359111,0.7251596338016094,0.733846984331792,0.9777997846861536,0.7301402405684546,0.6788269506766852,0.6797304126249838,0.7610740117951826,0.7667709735178072
-1.036268268355126,-1.0264968911661856,-0.3437607699235856,0.3112008972379806,-0.5426541038668815,-0.549171278658881,-0.2222123309260751,-0.6852907786758639,0.3020569314727775,0.6282825796524254,-0.7736605052160603,-0.7623744494389257,-0.7679891313742672,-0.7667970466514161,0.533106331062456,-0.3985090965518966,0.472673414316988,0.3523610447258307,0.7250787077925923,0.7260324705750205,0.7407394226399503,0.8582249430325503,0.7395312069076742,0.6884978346011856,0.6808052636286107,0.7636564484575735,0.7758762234888714
-1.0306775271108042,-0.98914293535353,-0.2744509753573328,0.3631556792444997,-0.5438563915121373,-0.5740358028014144,-0.2243685052386661,-0.7904469585719046,0.3347879895716588,0.6295428443964581,-0.7746660031332709,-0.7519252295747675,-0.7692764448883391,-0.7631432096665953,0.566677223143451,-0.3850312254082054,0.4495677332396139,0.3912815044071602,0.7336059044865518,0.736257129920686,0.7488805237416742,1.0686370670889298,0.7521419331346263,0.697280598951772,0.6934347629212239,0.7679413194802022,0.7743996964665365
-1.0115707872631965,-1.0519430430919916,-0.2441451323964726,0.4553023244569928,-0.5491590737500038,-0.5378692222304601,-0.2125257099345676,-0.7794299298261074,0.3604354638907483,0.7270441318456099,-0.7878583903635232,-0.7675990593710048,-0.7818423112756268,-0.7686239651438249,0.5791630498313005,-0.3848830720104679,0.4505262094234423,0.3884249569076145,0.7413884316062103,0.7474793170073917,0.7594964113909306,1.118901939361956,0.7620695261218019,0.7013386566522238,0.704451985708397,0.7627373806326626,0.7730462133627302
-1.0153051489444245,-1.0545475788630754,-0.3328796626265809,0.3903738644534338,-0.5630039354921035,-0.5853378592298354,-0.211695100205969,-0.8162463344200731,0.4028337275027179,0.7626436183247961,-0.7909645574046693,-0.77804827923516,-0.7831353879746159,-0.7722778021286457,0.5644092716112667,-0.401321237351106,0.4775357851775776,0.3893176280012222,0.7471789154668825,0.7563323757091261,0.76639335750701,1.2146445532153205,0.7646185026995899,0.7074436398189962,0.710766735354703,0.7703304846089417,0.7758762234888714
-1.0082151903803345,-1.063398394682953,-0.3245856445818517,0.4305444906815227,-0.5697612373501513,-0.5762962140870979,-0.216112907945665,-0.881465395133315,0.3787809626443789,0.7434756579875212,-0.7976990214468467,-0.7972051823194509,-0.7871034924494386,-0.7759316391134633,0.5540034857872254,-0.4078522690602542,0.4929908576610901,0.4189543083090245,0.7564048917333674,0.7582027402235773,0.7733917293012657,0.9305711943802424,0.7719971191089766,0.7160877053948173,0.708079607845637,0.7739245127027797,0.7763683991629836
-0.992897538686722,-1.0548853376627907,-0.3256163353648063,0.4270072634045345,-0.5756131127099217,-0.6079419720866814,-0.2260839833065541,-0.8385884675293829,0.3279579866627158,0.6466014519954467,-0.8027696120656044,-0.8006882556075048,-0.7924471781651534,-0.7850662315755137,0.5520239120134404,-0.4039614774748213,0.486813329414299,0.4551967547095309,0.7630047083526633,0.7665570350547918,0.7839039373683844,0.8793163907602638,0.7840712186879726,0.7205283032643838,0.7133195064883161,0.7714962820512788,0.7696009836439492
-1.0170477550509744,-1.082376555904006,-0.3227529827146833,0.4580503486510494,-0.5931204988528403,-0.6305460849435274,-0.2156548320149077,-0.8119921969210647,0.3464175158791842,0.748008449791674,-0.8114086210694982,-0.8111374754716598,-0.8023437799615147,-0.8015084980072025,0.551104824189896,-0.4116539543179657,0.4979255653437534,0.3505757025386127,0.7689307763094959,0.7776545311738684,0.7894733340523158,0.7921950446821582,0.7866201952657615,0.7328188043703756,0.7358913775644753,0.7923346543230346,0.8023306659723699
-1.0185008869199903,-1.0734914223451202,-0.3517029144709195,0.4315614542136905,-0.5920406664307195,-0.5830774479441521,-0.2132202700288369,-0.8862073282947315,0.3561374708649694,0.7350211080970108,-0.8068908228902643,-0.7937221090313972,-0.8013479622737869,-0.8015084980072025,0.5581524045048379,-0.4109419664004307,0.4970464679098819,0.3875322858140043,0.7745439578905728,0.7811458782675101,0.7985881216645465,1.0121814301238696,0.7981576681968025,0.7350267993815933,0.7375036540699152,0.7949705490692003,0.7970397774756703
