EPS1_mean,EPS1_max,FS1_mean,FS1_std,FS1_slope,PS1_max,PS3_mean,SE_mean,SE_std,SE_slope,SE_max
-0.7908762621731278,-0.6647341675775448,0.4224095803858708,-0.0838700089704598,0.3664061174172766,-0.2068464816561695,0.1564059854136899,0.530892334078616,-0.0017189306304409,0.4439436914954342,0.282375630986921
-0.8250291857248202,-0.6647341675775448,0.4343933284654543,-0.1118071364328681,0.2787152448035629,-0.3395532260248074,-0.0569094237705473,0.5651702167931062,0.0649803080996035,0.2557792352998014,0.3416489916025281
-0.8534790429122882,-0.7453204099186176,0.4224499297060037,-0.183915928447788,0.2949693307725295,-0.1902581386101074,-0.0875599390012326,0.5501782943596863,0.021660522137207,0.298843381349088,0.3520039762883856
-0.851488614049778,-0.7130859129821903,0.4341560744630693,-0.0500504630069864,0.2526872053792548,-0.2400231677483408,-0.0500890802540308,0.5741638818518251,0.081422737184938,0.2344475817600842,0.3005861212965355
-0.9097068520813704,-0.7896428432062131,0.4286459713056695,-0.1332544055579853,0.2699256230426087,-0.1736697955639982,-0.0503081306813512,0.5661265146499935,0.0547199459984024,0.2588345944909158,0.3134405850444987
-0.9437175376358512,-0.7896428432062131,0.432030472278448,-0.1102529040283552,0.2707882981224971,-0.3561415690708694,-0.0725149468117825,0.5696000712624533,0.0740085659152308,0.2691331742573158,0.3914600386258828
-0.9487563751305784,-0.7453204099186176,0.4169478964126299,-0.1993911290908085,0.3130381561699934,-0.3561415690708694,-0.0628423152537178,0.5424088393979128,0.0191062370798024,0.3567189425160488,0.3614662898806354
-0.964925448794074,-0.7936721553232632,0.4125288388716334,-0.1936634352914816,0.3494095271992329,-0.3063765399326362,-0.0785742389947069,0.533234705677484,0.0105410014516084,0.4089289732150415,0.4635878629894505
-0.963740132150684,-0.7896428432062131,0.4287024603538563,-0.1080092993537826,0.2579572962762447,-0.4556716273473361,-0.063807195987959,0.5673358407336018,0.0765303688479124,0.2534225135222493,0.4021720917491854
-0.9770504478449136,-0.8702290855472861,0.4202404009355062,-0.1591215508794824,0.2886575117112222,-0.5386133425776936,-0.0775716365856713,0.5491326924227804,0.0279043843061367,0.297645393693429,0.3480762234765097
-1.000255561103604,-0.7936721553232632,0.4233715081778475,-0.0842081086684741,0.2498646685639621,-0.3395532260248074,-0.0824608950661694,0.5638027480677946,0.0744658472744902,0.2153411129160038,0.3711071376916078
-1.008177991773458,-0.9105222067178224,0.4130566079789756,-0.1943735950058534,0.289756232599891,-0.5386133425776936,-0.1114265088226626,0.5481726735625612,0.0292696160455626,0.2946560861216442,0.4335941142442056
-1.0026392893171274,-0.9105222067178224,0.4100981958268048,-0.2245652617657887,0.312553952185396,-0.5717900286698648,-0.115436256675036,0.5265685282042966,-0.0185631622328148,0.3091697027956098,0.3475406208203445
-0.985167044669682,-0.8903756461325543,0.4182100231463998,-0.1476264637800338,0.2579479132292483,-0.5717900286698648,-0.1462416293075135,0.5480982534958774,0.0303712816541135,0.2070538993175356,0.3593238792559748
-0.9655056895128358,-0.8339652764937996,0.4234796443558052,-0.1105467165832374,0.2539931284933398,-0.5717900286698648,-0.118827236704011,0.5544351221739906,0.0485587004924003,0.2081922517968908,0.3584312081623672
-1.0096730711663282,-0.7896428432062131,0.4216816786506662,-0.1585784907187531,0.2748776593310841,-0.5054366564855695,-0.0895373489010342,0.5565877226028145,0.0439722438222485,0.2396092327320479,0.4100275973729398
-0.9640638929252756,-0.8259066522596905,0.4096721070061989,-0.1771696119555804,0.3398715065039088,0.041978664034997,-0.0719398567170945,0.5211842363797348,-0.0293368754759879,0.3158435584123131,0.3125479139508909
-1.0007147866374435,-0.8259066522596905,0.4079128766483864,-0.2040973590938878,0.3239476844094408,-0.5220249995316315,-0.079523898702275,0.5283583308080392,-0.0192932275029247,0.3133464297639658,0.3855684094080663
-1.000255109554414,-0.8259066522596905,0.4055387226517445,-0.2835245382908187,0.3243458905880841,-0.5220249995316315,-0.0996242570980779,0.5255712993107351,-0.0496231689081476,0.2859746387152517,0.3666437822235667
-1.01497877423676,-0.8017307795573723,0.4097705593473223,-0.2493497479487765,0.3212802343416656,-0.5054366564855695,-0.1033322315520882,0.5331881931358076,-0.0491992930304245,0.2895048146898601,0.3246882408239664
-1.0383211584514964,-0.8661997734302269,0.4158826743611113,-0.235800917174369,0.2885187847341133,-0.5883783717159269,-0.0718372802330024,0.5538174356205172,-0.0060336032009578,0.2215241106416642,0.3764631642532591
-1.0264968911661856,-0.950815327888359,0.4077837588239599,-0.2615872189610199,0.3454684859624485,-0.5883783717159269,-0.0702410577837653,0.533106331062456,-0.0543609221803914,0.3006309268869651,0.3523610447258307
-0.98914293535353,-0.8017307795573723,0.4298855024201642,-0.1424150556199073,0.2744665655939112,-0.5386133425776936,-0.1101982381486213,0.566677223143451,0.0250369916543002,0.156892789850035,0.3912815044071602
-1.0519430430919916,-0.7775549068550541,0.4280310476668385,-0.1247369490091964,0.2670913776058553,-0.5717900286698648,-0.1145229950747255,0.5791630498313005,0.0480629814181394,0.1499401963997716,0.3884249569076145
-1.0545475788630754,-0.9548446400054088,0.4200515661172819,-0.2446064132424057,0.3032965023600815,-0.5883783717159269,-0.1557580798962483,0.5644092716112667,0.0006723192915527,0.2053571275765058,0.3893176280012222
-1.063398394682953,-0.9105222067178224,0.4105484942394931,-0.2558204267242934,0.347933546451975,-0.2068464816561695,-0.1611708093375046,0.5540034857872254,-0.0286275837761116,0.2992068539742918,0.4189543083090245
-1.0548853376627907,-0.9064928946007632,0.4104597257351987,-0.2612455072357157,0.346911763318711,-0.5717900286698648,-0.132211151634929,0.5520239120134404,-0.0277129349872192,0.3121386287248628,0.4551967547095309
-1.082376555904006,-0.9951377611759452,0.4074528943988672,-0.2653949755943642,0.3458782554141617,-0.4556716273473361,-0.1218674713357677,0.551104824189896,-0.038046433923494,0.2938181741507664,0.3505757025386127
-1.0734914223451202,-0.9548446400054088,0.4119171431784134,-0.2940226245275368,0.3438958323764285,-0.5386133425776936,-0.1430260219771467,0.5581524045048379,-0.0241188899531409,0.2766024800896233,0.3875322858140043
-1.0750528794700134,-0.9870791369418362,0.4063747605649059,-0.2692977511813358,0.353599324155271,-0.604966714762036,-0.1267772451130855,0.5492685090444787,-0.0444313096618976,0.2979154504570159,0.3391495125404224
-1.0653495387652827,-0.9870791369418362,0.415721277080578,-0.2704705826666855,0.3238479754040017,-0.6713200869463314,-0.0830048813237455,0.5685060962822022,0.000319293574304,0.2359469535187855,0.4532328783035929
-1.0884738247176242,-0.9064928946007632,0.4224418598419767,-0.2157180515381329,0.2923420614636695,-0.5717900286698648,-0.0860153356859271,0.5859594624211855,0.0357572432011208,0.1759405671123682,0.4193113767464696
-1.1160544496999374,-0.9911084490588954,0.4244044507732601,-0.1662064362760721,0.280396166801055,-0.604966714762036,-0.0948422075880509,0.5972452655337624,0.0641143203210456,0.1394578044127289,0.3900317648761099
-1.1258101701115797,-1.031401570229432,0.4057356273339949,-0.2772522480490482,0.3620034011985817,-0.5883783717159269,-0.0932890010837549,0.5588761396533383,-0.0277253863228866,0.3037125180068901,0.4021720917491854
-1.1447765910534906,-1.031401570229432,0.425214665121536,-0.1762471316853305,0.2850727678631453,-0.5883783717159269,-0.1169490943694611,0.6007206826478878,0.0647182472553097,0.1386587685377978,0.3580741397249246
-1.1253735220376124,-0.962903264239518,0.4231536218491274,-0.2021389718943443,0.2874637652657083,-0.5386133425776936,-0.1039046745117042,0.5964322263052435,0.0503832667743103,0.1656434970972618,0.3748563562847637
-1.1315105271806136,-1.031401570229432,0.4171448010948812,-0.2724294928369423,0.3195334856667939,-0.5883783717159269,-0.1111723838556188,0.5851799122226736,0.0235248674607288,0.2263275731179657,0.4466271122108888
-1.1400845433424365,-1.0515481308147,0.4070058239317917,-0.3089733970351778,0.3515894625687493,-0.1073164233797029,-0.1468392200503246,0.5669432748818444,-0.0160958554691975,0.2831802777799339,0.4203825820587999
-1.1344609496369715,-1.0716946913999683,0.4151612285171281,-0.2662007623503361,0.3076899647303565,-0.604966714762036,-0.0801367104717575,0.5861938856312404,0.025529388524114,0.201702208400828,0.3777129037843119
-1.161535387968908,-1.0354308823464815,0.409851257987589,-0.2808787964503306,0.3471667851691823,-0.5386133425776936,-0.0795159572970556,0.5767853287007582,0.0023666710188616,0.2780033405760696,0.4164548292469214
-1.1633144918069935,-1.0716946913999683,0.4130469241421448,-0.2967510218259818,0.3230664693330743,-0.6713200869463314,-0.0764413099093457,0.583844072025703,0.0155907694571111,0.2210566538957488,0.3911029701884402
-1.1609533410533488,-1.1119878125705047,0.4158955861435549,-0.2715687320490442,0.315983367038615,-0.7044967730385027,-0.1017915989393924,0.5924991257810112,0.0339183873124664,0.2115165354381154,0.412884144872488
-1.157149490613745,-1.1079585004534456,0.4253437829459616,-0.1972814884757167,0.2961203124874991,-0.7044967730385027,-0.1092876236833846,0.6020937328782016,0.0627283995574459,0.1613431592413116,0.3989584758121946
-1.1508977919745766,-1.0031963854100543,0.4207778538796809,-0.2608533468202731,0.316726275033258,-0.5883783717159269,-0.1105582485185985,0.5937158938712889,0.0396013141612551,0.2008301383068139,0.420918184714965
-1.1578760332724978,-1.0354308823464815,0.42396867811582,-0.2164995285210666,0.299639455755712,-0.7376734591306268,-0.1228402934752292,0.5971559614537415,0.0580241576940298,0.1661426586204527,0.455732357365696
-1.173085564891342,-1.075724003517018,0.4044977101923058,-0.2811515678576023,0.3590057841552563,-0.770850145222798,-0.1114238616875871,0.5657395303032368,-0.0188561394145666,0.2987195817425797,0.4053857076861762
-1.1830851218696197,-1.0716946913999683,0.4080936416025838,-0.3048308018383756,0.3447033719615749,-0.770850145222798,-0.094713159753225,0.5751071561970416,0.000958434768661,0.2652327317766584,0.4735857792378654
-1.2018623436977944,-1.1119878125705047,0.4116104883453997,-0.2819185940757216,0.3143819990678083,-0.7376734591306268,-0.1047947736801213,0.5881511333850188,0.0224978833669504,0.2018988535075066,0.3477191550390645
-1.1693309333142692,-1.1079585004534456,0.4095720406922664,-0.3008125188248924,0.3385524858836091,-0.5883783717159269,-0.1161523067123808,0.5708335838677338,-0.0089351147183118,0.2343732265086149,0.469836560644712
-1.166209825261262,-1.0354308823464815,0.4049302549041357,-0.2683746889224215,0.3663506912257255,-0.604966714762036,-0.1136077481231115,0.5640260082678443,-0.0231402194343623,0.2961558353181663,0.414848021278426
-1.1694054389318569,-1.0354308823464815,0.4229793127861531,-0.2051049611597059,0.291772667164259,-0.7210851160845647,-0.0715970527250939,0.6043449398953823,0.0730155993818951,0.1562907765196048,0.4389501408058569
-1.1659750196785656,-1.043489506580591,0.412117275806274,-0.2953620500440256,0.3359219220109141,-0.7210851160845647,-0.0536157259555169,0.5755387925838068,-0.0029327613291122,0.2353596602635239,0.3996726126870823
-1.1676850364894378,-1.0354308823464815,0.4229389634660185,-0.2184750903817544,0.2968974742561182,-0.7044967730385027,-0.0563515400538359,0.5941624142713913,0.044785478762403,0.1451289964480661,0.4214537873711301
-1.201040975707569,-1.0354308823464815,0.4013117278745825,-0.2906795960081533,0.3655011459517019,-0.7044967730385027,-0.1048602902731873,0.5658623234132657,-0.0179684243450057,0.2936755026530201,0.3886034911263346
-1.1971106914926688,-1.1119878125705047,0.4054773916851428,-0.3264569172920573,0.3512614112199713,-0.5717900286698648,-0.0793074954100283,0.5716466230962527,-0.0096759804210737,0.2475173100355865,0.4753711214250833
-1.2023400827487274,-1.148251621623982,0.4147819449078757,-0.272289098129488,0.3065186665384116,-0.6879084299923934,-0.1080216313345505,0.5895967431803507,0.0304779401022683,0.1737761499065118,0.4203825820587999
-1.2012513976335952,-1.1160171246875548,0.4082453550462846,-0.3164103075083856,0.3210612265958463,-0.604966714762036,-0.1373280637317373,0.5815593759785159,0.0120762679388647,0.182735768989719,0.3866396147203966
-1.2039074100131917,-0.9870791369418362,0.3933483860530798,-0.2735495193689777,0.3720595889556684,-0.6879084299923934,-0.1561551501572533,0.5546676848823776,-0.0379845141535586,0.3041518556348676,0.3937809834692659
-1.205055248073205,-1.1563102458580912,0.3955934222252943,-0.310824116018409,0.3691389419673929,-0.8206151743610314,-0.1532247716310415,0.5594156851367944,-0.0321516066389778,0.2831383821813914,0.3955663256564813
-1.1921133965241222,-1.059606755048809,0.394942991184747,-0.3239557190131367,0.3597605622695967,-0.8206151743610314,-0.1707216726821935,0.5599031365735703,-0.0308102729688366,0.2632470313808053,0.3787841090966422
-1.193873986845102,-1.1119878125705047,0.3931902167181567,-0.3123051228969123,0.386445431133485,-0.8537918604532027,-0.1110241442915101,0.5541988384622709,-0.0377500375988089,0.2992681876208118,0.4332370458067605
-1.192050631185658,-1.0233429459953227,0.3939584677734951,-0.2892371869748459,0.3729505100754772,-0.8206151743610314,-0.1446639368037898,0.5538546456538579,-0.0392449322470598,0.2822232841753559,0.4009223522181326
-1.197529277598733,-1.0676653792829092,0.394042394359372,-0.3007737223628461,0.3633610683446435,-0.7044967730385027,-0.1730743139786436,0.5546509403673724,-0.0417882360336964,0.2581982343184367,0.3493259630075599
-1.1658919346262229,-1.0031963854100543,0.3975640830206037,-0.3231051820712876,0.363726215836196,-0.8703802034992647,-0.1264847366874779,0.5559849200626767,-0.0393075496662284,0.2498842226344101,0.4130626790912081
-1.2036649280941452,-1.0273722581123728,0.4120220514107591,-0.2823652624640479,0.3081116527512296,-0.6879084299923934,-0.125599270005439,0.5891669672952503,0.0287359558695494,0.1281890207178813,0.3407563205089178
-1.171619836196314,-1.0072256975271046,0.3957709592338806,-0.2879805252073911,0.3703914253181153,-0.7376734591306268,-0.1272398319671558,0.5494210701811796,-0.0483913789097408,0.2631896608314497,0.4116344053414352
-1.1413326253242784,-0.9991670732930044,0.4148255221736197,-0.2592251271205968,0.2976090515946981,-0.7210851160845647,-0.117378592035115,0.5837975594840258,0.0203322900467954,0.1019710570993372,0.2846965758303041
-1.1534449809975833,-0.962903264239518,0.3942102475311266,-0.2865969626028097,0.3844215999503163,-0.6879084299923934,-0.1502381414845208,0.5442432940416639,-0.0566294382057477,0.2774947431072579,0.3803909170651375
-1.140818310788343,-1.0031963854100543,0.3984566099819518,-0.3076567625349264,0.3651542316099938,-0.770850145222798,-0.1360799395446456,0.5471196296189866,-0.0599922816039489,0.2315862256108802,0.3348646912911039
-1.128235440851259,-0.9991670732930044,0.4127370413635209,-0.275383896251788,0.3003083652626839,-0.8040268313149693,-0.1094385103825661,0.5753601844237665,0.0022582404147252,0.101658727299381,0.3116552428572807
-1.1107306846616027,-0.9991670732930044,0.4173594594779893,-0.2533033641104211,0.3012151455084051,-0.6381434008541602,-0.1334738350649218,0.5780858193660553,0.0165703042819802,0.0876438947107779,0.3709286034728877
-1.1125657806001763,-0.958873952122468,0.4166945026821936,-0.2675095908677871,0.3086767834974447,-0.7210851160845647,-0.1334367751738949,0.5766160230490512,0.0088718257034655,0.1123449357117736,0.3805694512838601
-1.104015244996619,-0.9185808309519315,0.4025270493969964,-0.3146328458589147,0.3556268697976631,-0.8206151743610314,-0.1280101482735032,0.5476908036307836,-0.0595399549867051,0.2084951456512321,0.2955871631723267
-1.1492202867059276,-0.9226101430689816,0.4014844229647539,-0.3372998276298258,0.3465395906542806,-0.7044967730385027,-0.1427718970101046,0.562995290344278,-0.0306303936233416,0.1969598908521299,0.386282546282954
-1.1682865000204832,-1.0031963854100543,0.3942505968512595,-0.2943108200017946,0.3737632499035364,-0.6879084299923934,-0.1292556253255203,0.5484294227926195,-0.0497262947115396,0.2569957174088784,0.392531243938213
-1.2001600032232724,-1.0031963854100543,0.4156986814613037,-0.2500059438860249,0.2898735933615523,-0.770850145222798,-0.1053758198287234,0.5982648204473274,0.0575653776526253,0.0872253161631636,0.4641234656456156
-1.214307039580446,-1.043489506580591,0.3922363587902061,-0.2856469663021317,0.3748529430413121,-0.7210851160845647,-0.0763923379104878,0.5577561176497479,-0.0332558559869541,0.2587751480335187,0.4343082511190907
-1.2332693965795778,-1.1160171246875548,0.4014779670735325,-0.3437388704575593,0.3267662968178058,-0.6713200869463314,-0.0774492065885288,0.5755592581021455,-0.0028575936551286,0.1601610239742866,0.3703930008167226
-1.2337502964748976,-1.1522809337410411,0.3967457988083009,-0.3371684871916426,0.3159166521209846,-0.604966714762036,-0.0741091839097134,0.5685116777872028,-0.0185827329694318,0.1550380603793591,0.3941380519067084
-1.234391496335326,-1.1522809337410411,0.4077611632046856,-0.2966356320244068,0.3020885117709301,-0.6713200869463314,-0.0413773587275976,0.5920005113342316,0.0299259881713187,0.1081468835063218,0.315225927231714
-1.2317187766354216,-1.1119878125705047,0.4001593512915759,-0.3315973462751557,0.3166642758638596,-0.8040268313149693,-0.0420656138466717,0.5773472002042194,-0.0014278777889826,0.1501058916048276,0.3307584042605029
-1.243291079468538,-1.1522809337410411,0.4075497327671877,-0.2978788089879707,0.3036938848977714,-0.7376734591306268,-0.1216590094487413,0.5942703233680814,0.0370133413473994,0.1155269252930779,0.3553961264440989
-1.2446692076192596,-1.1240757489216635,0.4090523414489502,-0.2744000371825814,0.2905253679066237,-0.7210851160845647,-0.0814754990351113,0.5927837825360761,0.0400798374674982,0.0930386135395085,0.40056528378069
-1.2624706316316654,-1.1563102458580912,0.3909855298660751,-0.3075204542797035,0.3600501931901405,-0.8040268313149693,-0.0721469950365849,0.5637599565294518,-0.0230191782437706,0.2421465585087297,0.4039574339364008
-1.2721726176888009,-1.1925740549115775,0.3910258791862072,-0.3141615934185828,0.358944624776641,-0.7376734591306268,-0.0820988993448869,0.56725956016525,-0.0182689528555263,0.243916930625582,0.421096718933685
-1.264874228009871,-1.1885447427945184,0.4098996771717497,-0.2141611345415407,0.2610600648152572,-0.5552016856238028,-0.1097330041594782,0.6032732909351362,0.0767402132048767,0.0339967694941611,0.412884144872488
-1.2347157086591265,-1.1563102458580912,0.3970201741852077,-0.3506048480682733,0.322105361083747,-0.3063765399326362,-0.1086099571046045,0.5720652359713486,-0.0101118990406072,0.1546111781996006,0.4298448956510497
-1.230795358526564,-1.0354308823464815,0.3859273390941675,-0.3355051897413779,0.3537037327591166,-0.6713200869463314,-0.0620071441380736,0.5498434040596099,-0.0468977596895041,0.2405700007148707,0.4134197475286532
-1.219504370843478,-1.172427494326309,0.3945911451131838,-0.3341501884576269,0.3431721426708128,-0.6713200869463314,-0.0914485804240013,0.5594324296517988,-0.0367107514908392,0.1914102337963551,0.3493259630075599
-1.2023143444444742,-1.075724003517018,0.408382542734738,-0.2015694819318968,0.2556527488746684,-0.3727299121169315,-0.1016579186181884,0.5900581475937873,0.057021626041865,0.0271498586348224,0.372178343003938
-1.2225581980660698,-1.1522809337410411,0.3889842035874644,-0.328709793949293,0.3458732005196469,-0.770850145222798,-0.0939077689071541,0.5503903915497339,-0.0532219803208177,0.2053297633342162,0.2979081080157098
-1.2096037031394524,-1.0716946913999683,0.3942667365793134,-0.3591416182016075,0.318621133732237,-0.8537918604532027,-0.0872151496579267,0.5603645409870099,-0.037017001878589,0.1545332372887961,0.3368285676970419
-1.2072086861959956,-1.031401570229432,0.4045138499203597,-0.2721331251494787,0.2679753381520765,-0.604966714762036,-0.0749132511882483,0.5802477223032151,0.0198086427929014,0.056344485658028,0.3396851151965875
-1.2215598227904343,-0.9951377611759452,0.3900397418021505,-0.3444559571996743,0.3243869272875998,-0.8040268313149693,-0.0959182679953729,0.5553188604658574,-0.0457887288008496,0.1823126611882083,0.3332578833226085
-1.258457262364422,-1.1119878125705047,0.4000221636031233,-0.3199049655753662,0.2953308284041488,-0.8040268313149693,-0.1000974324924422,0.5829212631988252,0.0129845758947237,0.1133181591428123,0.388246422688892
-1.2523459955256802,-1.1119878125705047,0.3888873652191439,-0.3371819583273998,0.3418902343431031,-0.8040268313149693,-0.1624818029825877,0.560418495535355,-0.0344463685595591,0.2043514444925387,0.3693217955043923
-1.268035072392261,-1.148251621623982,0.4007097160181942,-0.3078568706505955,0.2835840287559453,-0.604966714762036,-0.0910402598389337,0.5825138133337305,0.0220865319525942,0.0984031373422558,0.3828903961272407
-1.261847493739134,-1.1119878125705047,0.3850122165135442,-0.3326888106798094,0.3256874563608942,-0.8206151743610314,-0.0814741754675744,0.5529355578303145,-0.043276661036711,0.1904258759494869,0.3816406565961878
-1.2646520658047034,-1.1966033670286276,0.3961631546255767,-0.3106880248727036,0.2768826759707914,-0.770850145222798,-0.061930377220946,0.5816356565468652,0.0243275205324931,0.0804880509919034,0.4093134604980522
-1.2522254318899484,-1.1119878125705047,0.3931127460235003,-0.3311148360619331,0.2915027551772449,-0.8206151743610314,-0.0460105068897484,0.5716373205879162,-0.0042609796648475,0.1048263742433421,0.3671793848797318
-1.2822593236621944,-1.148251621623982,0.4013407793850783,-0.252072250593304,0.2581386749351391,-0.5717900286698648,-0.069642805257184,0.5948117293532039,0.0568682721408752,0.0594791067923265,0.3793197117528073
-1.2870854814848955,-1.1925740549115775,0.3781883394926045,-0.3298218595243563,0.349473916542393,-0.3063765399326362,-0.078761523801147,0.5471047456056501,-0.055507843783413,0.2399102393972626,0.335578828165989
-1.2871360549950217,-1.1885447427945184,0.3982338817348169,-0.3019237535432332,0.2733623214658705,-0.8206151743610314,-0.0593064045794763,0.5892990629136158,0.0318726724579556,0.0830850119448973,0.3612877556619154
-1.2636076325109236,-1.1522809337410411,0.4019540890511055,-0.2992499228705018,0.2866383316769963,-0.7210851160845647,-0.0388744925157343,0.585646898141114,0.0296939207612309,0.0814780704061499,0.457517699552914
-1.2177537146048365,-1.0716946913999683,0.400031847439955,-0.2821219855455356,0.2703508317248366,-0.6381434008541602,-0.0902692817488187,0.5932656524678545,0.047202252975333,0.0794434918119942,0.4112773369039926
-1.283688025323036,-1.1522809337410411,0.398789088379851,-0.2987500591148713,0.2735000148543277,-0.770850145222798,-0.035702562914078,0.5920619078892453,0.0360080462951331,0.0773507877928291,0.3405777862901978
-1.265984135937281,-1.0797533156340773,0.3958516578741481,-0.3126383661446376,0.277504460295084,-0.770850145222798,-0.0023307928279765,0.5855241050310874,0.0259789246595741,0.0824114741466809,0.3857469436267889
-1.2740677696706422,-1.1160171246875548,0.3851364924195557,-0.341756467158049,0.337963404950306,-0.8206151743610314,0.0058938558449579,0.557668674071394,-0.0394469345998646,0.2181392482295695,0.3591453450372548
-1.2960541516453268,-1.232867176082114,0.3952738556098388,-0.3483374611666894,0.2902949260863282,-0.770850145222798,-0.0274818849437541,0.5862869107145925,0.018981308820754,0.1151953461640615,0.4319873062757102
-1.2849026926642626,-1.1563102458580912,0.4010631760625629,-0.2770853249209066,0.2659476956107491,-0.6381434008541602,-0.0414640524012508,0.5913679407674194,0.0373329585518297,0.0709318914267249,0.3511113051947779
-1.2733525157418226,-1.1925740549115775,0.3971783435201299,-0.3248666574511822,0.2970937753512025,-0.6381434008541602,-0.0756604050627042,0.577505342845921,0.0056688795715313,0.1196513771227088,0.4077066525295567
